schema,table_name,index_name,indexdef,is_unique,is_primary,is_valid,is_ready,is_partial,has_expressions,key_atts,total_atts,constraint_owned,constraint_type,index_bytes,idx_scan,idx_tup_read,idx_tup_fetch,last_idx_scan
public,style_guide_files,idx_sgf_directory_path,CREATE INDEX idx_sgf_directory_path ON public.style_guide_files USING btree (directory_path),False,False,True,True,False,False,1,1,False,,11952128,665,211848647,195769821,2026-09-04 17:30:04.283561-04
plm,dcp_metadata_asset,idx_dcp_metadata_asset_asset,CREATE INDEX idx_dcp_metadata_asset_asset ON plm.dcp_metadata_asset USING btree (dcp_asset_id),False,False,True,True,False,False,1,1,False,,11845632,0,0,0,
public,assets,assets_pkey,CREATE UNIQUE INDEX assets_pkey ON public.assets USING btree (id),True,True,True,True,False,False,1,1,True,f,11812864,19181047,25434185,19775954,2026-09-04 17:29:04.696584-04
public,assets,assets_pkey,CREATE UNIQUE INDEX assets_pkey ON public.assets USING btree (id),True,True,True,True,False,False,1,1,True,p,11812864,19181047,25434185,19775954,2026-09-04 17:29:04.696584-04
public,assets,assets_pkey,CREATE UNIQUE INDEX assets_pkey ON public.assets USING btree (id),True,True,True,True,False,False,1,1,True,f,11812864,19181047,25434185,19775954,2026-09-04 17:29:04.696584-04
public,assets,assets_pkey,CREATE UNIQUE INDEX assets_pkey ON public.assets USING btree (id),True,True,True,True,False,False,1,1,True,f,11812864,19181047,25434185,19775954,2026-09-04 17:29:04.696584-04
public,assets,assets_pkey,CREATE UNIQUE INDEX assets_pkey ON public.assets USING btree (id),True,True,True,True,False,False,1,1,True,f,11812864,19181047,25434185,19775954,2026-09-04 17:29:04.696584-04
public,assets,assets_pkey,CREATE UNIQUE INDEX assets_pkey ON public.assets USING btree (id),True,True,True,True,False,False,1,1,True,f,11812864,19181047,25434185,19775954,2026-09-04 17:29:04.696584-04
public,assets,assets_pkey,CREATE UNIQUE INDEX assets_pkey ON public.assets USING btree (id),True,True,True,True,False,False,1,1,True,f,11812864,19181047,25434185,19775954,2026-09-04 17:29:04.696584-04
public,assets,assets_pkey,CREATE UNIQUE INDEX assets_pkey ON public.assets USING btree (id),True,True,True,True,False,False,1,1,True,f,11812864,19181047,25434185,19775954,2026-09-04 17:29:04.696584-04
public,assets,assets_pkey,CREATE UNIQUE INDEX assets_pkey ON public.assets USING btree (id),True,True,True,True,False,False,1,1,True,f,11812864,19181047,25434185,19775954,2026-09-04 17:29:04.696584-04
public,assets,assets_pkey,CREATE UNIQUE INDEX assets_pkey ON public.assets USING btree (id),True,True,True,True,False,False,1,1,True,f,11812864,19181047,25434185,19775954,2026-09-04 17:29:04.696584-04
public,assets,assets_pkey,CREATE UNIQUE INDEX assets_pkey ON public.assets USING btree (id),True,True,True,True,False,False,1,1,True,f,11812864,19181047,25434185,19775954,2026-09-04 17:29:04.696584-04
public,assets,assets_pkey,CREATE UNIQUE INDEX assets_pkey ON public.assets USING btree (id),True,True,True,True,False,False,1,1,True,f,11812864,19181047,25434185,19775954,2026-09-04 17:29:04.696584-04
public,assets,assets_pkey,CREATE UNIQUE INDEX assets_pkey ON public.assets USING btree (id),True,True,True,True,False,False,1,1,True,f,11812864,19181047,25434185,19775954,2026-09-04 17:29:04.696584-04
public,assets,assets_pkey,CREATE UNIQUE INDEX assets_pkey ON public.assets USING btree (id),True,True,True,True,False,False,1,1,True,f,11812864,19181047,25434185,19775954,2026-09-04 17:29:04.696584-04
public,assets,assets_pkey,CREATE UNIQUE INDEX assets_pkey ON public.assets USING btree (id),True,True,True,True,False,False,1,1,True,f,11812864,19181047,25434185,19775954,2026-09-04 17:29:04.696584-04
plm,dcp_asset_tile_observation,idx_dcp_asset_tile_obs_asset,CREATE INDEX idx_dcp_asset_tile_obs_asset ON plm.dcp_asset_tile_observation USING btree (dcp_asset_id),False,False,True,True,False,False,1,1,False,,11517952,0,0,0,
public,asset_characters,asset_characters_pkey,"CREATE UNIQUE INDEX asset_characters_pkey ON public.asset_characters USING btree (asset_id, character_id)",True,True,True,True,False,False,2,2,True,p,11468800,16587747,25967348,4850871,2026-09-04 16:46:34.853393-04
plm,wb_asset_normalized,wb_asset_normalized_source_namespace_source_id_key,"CREATE UNIQUE INDEX wb_asset_normalized_source_namespace_source_id_key ON plm.wb_asset_normalized USING btree (source_namespace, source_id)",True,False,True,True,False,False,2,2,True,u,11452416,2108,2108,2108,2026-08-30 23:07:56.5887-04
public,style_guide_files,idx_sgf_style_guide_folder,CREATE INDEX idx_sgf_style_guide_folder ON public.style_guide_files USING btree (style_guide_folder),False,False,True,True,False,False,1,1,False,,11411456,0,0,0,
public,assets,idx_assets_customer_trgm,CREATE INDEX idx_assets_customer_trgm ON public.assets USING gin (customer extensions.gin_trgm_ops),False,False,True,True,False,False,1,1,False,,11288576,0,0,0,
public,style_groups,idx_style_groups_folder_path_trgm,CREATE INDEX idx_style_groups_folder_path_trgm ON public.style_groups USING gin (folder_path extensions.gin_trgm_ops),False,False,True,True,False,False,1,1,False,,11214848,0,0,0,
public,dam_search_documents,dam_search_documents_pkey,"CREATE UNIQUE INDEX dam_search_documents_pkey ON public.dam_search_documents USING btree (document_type, entity_id)",True,True,True,True,False,False,2,2,True,p,11190272,4995148,7225333,4991075,2026-09-04 16:46:34.853393-04
plm,lucasfilm_dcp_asset_property_observation,lucasfilm_dcp_asset_property_obs_pkey,"CREATE UNIQUE INDEX lucasfilm_dcp_asset_property_obs_pkey ON plm.lucasfilm_dcp_asset_property_observation USING btree (metadata_run_id, lucasfilm_dcp_asset_id, lucasfilm_dcp_property_id)",True,True,True,True,False,False,3,3,True,p,11173888,0,0,0,
plm,dcp_asset,idx_dcp_asset_file_name_lower,CREATE INDEX idx_dcp_asset_file_name_lower ON plm.dcp_asset USING btree (lower(file_name)),False,False,True,True,False,True,1,1,False,,11149312,0,0,0,
public,assets,idx_assets_file_created_at,CREATE INDEX idx_assets_file_created_at ON public.assets USING btree (file_created_at),False,False,True,True,False,False,1,1,False,,10772480,331,331,264,2026-09-04 09:28:02.449696-04
plm,dcp_asset_crawl,idx_dcp_asset_crawl_asset,CREATE INDEX idx_dcp_asset_crawl_asset ON plm.dcp_asset_crawl USING btree (dcp_asset_id),False,False,True,True,False,False,1,1,False,,10215424,1,344131,40501,2026-08-29 21:39:34.004924-04
plm,marvel_asgard_node_asset_observation,marvel_asgard_node_asset_observation_pkey,"CREATE UNIQUE INDEX marvel_asgard_node_asset_observation_pkey ON plm.marvel_asgard_node_asset_observation USING btree (capture_key, guide_node_id, file_observation_key)",True,True,True,True,False,False,3,3,True,p,9904128,0,0,0,
public,assets,idx_assets_modified_at,CREATE INDEX idx_assets_modified_at ON public.assets USING btree (modified_at),False,False,True,True,False,False,1,1,False,,9887744,336,1369,1306,2026-09-04 09:28:02.449696-04
public,dam_search_documents,idx_dam_search_documents_customer_trgm,CREATE INDEX idx_dam_search_documents_customer_trgm ON public.dam_search_documents USING gin (customer extensions.gin_trgm_ops),False,False,True,True,False,False,1,1,False,,9535488,63,873,0,2026-08-31 19:44:46.985805-04
plm,wb_asset_franchise,wb_asset_franchise_pkey,"CREATE UNIQUE INDEX wb_asset_franchise_pkey ON plm.wb_asset_franchise USING btree (asset_id, franchise_id)",True,True,True,True,False,False,2,2,True,p,9445376,1,147536,0,2026-08-29 21:39:34.004924-04
public,assets,idx_assets_ai_tagged_at,CREATE INDEX idx_assets_ai_tagged_at ON public.assets USING btree (ai_tagged_at) WHERE (ai_tagged_at IS NOT NULL),False,False,True,True,True,False,1,1,False,,9445376,0,0,0,
plm,wb_asset_style_guide_normalized,wb_asset_style_guide_normalized_pkey,"CREATE UNIQUE INDEX wb_asset_style_guide_normalized_pkey ON plm.wb_asset_style_guide_normalized USING btree (asset_id, style_guide_id)",True,True,True,True,False,False,2,2,True,p,9437184,1,147484,0,2026-08-29 21:39:34.004924-04
public,assets,idx_assets_licensor_id,CREATE INDEX idx_assets_licensor_id ON public.assets USING btree (licensor_id),False,False,True,True,False,False,1,1,False,,9109504,1654,1725285,57627,2026-09-04 17:02:56.044504-04
public,assets,idx_assets_stage,CREATE INDEX idx_assets_stage ON public.assets USING btree (stage),False,False,True,True,False,False,1,1,False,,8945664,0,0,0,
plm,dcp_asset,dcp_asset_pkey,CREATE UNIQUE INDEX dcp_asset_pkey ON plm.dcp_asset USING btree (id),True,True,True,True,False,False,1,1,True,p,8847360,13253566,13253571,13253566,2026-08-30 22:18:20.259827-04
plm,dcp_asset,dcp_asset_pkey,CREATE UNIQUE INDEX dcp_asset_pkey ON plm.dcp_asset USING btree (id),True,True,True,True,False,False,1,1,True,f,8847360,13253566,13253571,13253566,2026-08-30 22:18:20.259827-04
plm,dcp_asset,dcp_asset_pkey,CREATE UNIQUE INDEX dcp_asset_pkey ON plm.dcp_asset USING btree (id),True,True,True,True,False,False,1,1,True,f,8847360,13253566,13253571,13253566,2026-08-30 22:18:20.259827-04
plm,dcp_asset,dcp_asset_pkey,CREATE UNIQUE INDEX dcp_asset_pkey ON plm.dcp_asset USING btree (id),True,True,True,True,False,False,1,1,True,f,8847360,13253566,13253571,13253566,2026-08-30 22:18:20.259827-04
plm,nbcu_asset,idx_nbcu_asset_file_name,CREATE INDEX idx_nbcu_asset_file_name ON plm.nbcu_asset USING btree (file_name),False,False,True,True,False,False,1,1,False,,8757248,0,0,0,
public,assets,idx_assets_file_type,CREATE INDEX idx_assets_file_type ON public.assets USING btree (file_type),False,False,True,True,False,False,1,1,False,,8650752,0,0,0,
public,assets,idx_assets_is_deleted,CREATE INDEX idx_assets_is_deleted ON public.assets USING btree (is_deleted),False,False,True,True,False,False,1,1,False,,8593408,50,6906356,32660,2026-09-04 09:28:02.449696-04
public,assets,idx_assets_clear_style_cursor,CREATE INDEX idx_assets_clear_style_cursor ON public.assets USING btree (id) WHERE ((is_deleted = false) AND (style_group_id IS NOT NULL)),False,False,True,True,True,False,1,1,False,,8192000,296,291492,93121,2026-09-03 03:03:15.735531-04
public,assets,assets_style_group_id_active_idx,"CREATE INDEX assets_style_group_id_active_idx ON public.assets USING btree (style_group_id, id) WHERE ((is_deleted = false) AND (style_group_id IS NOT NULL))",False,False,True,True,True,False,2,2,False,,7782400,2194335,16534772,10637175,2026-09-04 16:46:23.368679-04
public,dam_search_documents,idx_dam_search_documents_asset_id,CREATE INDEX idx_dam_search_documents_asset_id ON public.dam_search_documents USING btree (asset_id) WHERE (asset_id IS NOT NULL),False,False,True,True,True,False,1,1,False,,7774208,0,0,0,
public,style_groups,idx_style_groups_full_text_search,"CREATE INDEX idx_style_groups_full_text_search ON public.style_groups USING gin (to_tsvector('simple'::regconfig, ((((((((((((((COALESCE(sku, ''::text) || ' '::text) || COALESCE(folder_path, ''::text)) || ' '::text) || COALESCE(cover_description, ''::text)) || ' '::text) || COALESCE(customer, ''::text)) || ' '::text) || COALESCE(program, ''::text)) || ' '::text) || COALESCE(licensor_name, ''::text)) || ' '::text) || COALESCE(property_name, ''::text)) || ' '::text) || COALESCE(product_category, ''::text))))",False,False,True,True,False,True,1,1,False,,7634944,0,0,0,
public,assets,idx_assets_property_id,CREATE INDEX idx_assets_property_id ON public.assets USING btree (property_id),False,False,True,True,False,False,1,1,False,,7413760,2081,98854,90429,2026-09-04 17:03:22.133478-04
public,assets,idx_assets_style_group_id,CREATE INDEX idx_assets_style_group_id ON public.assets USING btree (style_group_id),False,False,True,True,False,False,1,1,False,,6815744,125856,71562206,194227,2026-09-04 17:29:12.898155-04
pim,checklist_item,checklist_item_external_source_external_id_key,"CREATE UNIQUE INDEX checklist_item_external_source_external_id_key ON pim.checklist_item USING btree (external_source, external_id) NULLS NOT DISTINCT",True,False,True,True,False,False,2,2,True,u,6742016,0,0,0,
public,assets,idx_assets_program,CREATE INDEX idx_assets_program ON public.assets USING btree (program),False,False,True,True,False,False,1,1,False,,6709248,0,0,0,
plm,marvel_asgard_asset_character_observation,marvel_asgard_asset_character_observation_pkey,"CREATE UNIQUE INDEX marvel_asgard_asset_character_observation_pkey ON plm.marvel_asgard_asset_character_observation USING btree (capture_key, asset_id, character_id)",True,True,True,True,False,False,3,3,True,p,6660096,0,0,0,
public,assets,idx_assets_workflow_status,CREATE INDEX idx_assets_workflow_status ON public.assets USING btree (workflow_status),False,False,True,True,False,False,1,1,False,,6578176,0,0,0,
public,assets,idx_assets_status,CREATE INDEX idx_assets_status ON public.assets USING btree (status),False,False,True,True,False,False,1,1,False,,6529024,0,0,0,
plm,dcp_asset_property_observation,idx_dcp_asset_property_obs_property,CREATE INDEX idx_dcp_asset_property_obs_property ON plm.dcp_asset_property_observation USING btree (dcp_property_id),False,False,True,True,False,False,1,1,False,,6422528,4952,18429631,4801123,2026-08-30 21:38:07.567739-04
plm,lucasfilm_dcp_asset,lucasfilm_dcp_asset_unique,"CREATE UNIQUE INDEX lucasfilm_dcp_asset_unique ON plm.lucasfilm_dcp_asset USING btree (source_system, source_path)",True,False,True,True,False,False,2,2,True,u,6397952,0,0,0,
public,assets,idx_assets_customer,CREATE INDEX idx_assets_customer ON public.assets USING btree (customer),False,False,True,True,False,False,1,1,False,,6356992,0,0,0,
plm,dcp_metadata_asset,idx_dcp_metadata_asset_status,"CREATE INDEX idx_dcp_metadata_asset_status ON plm.dcp_metadata_asset USING btree (metadata_run_id, fetch_status)",False,False,True,True,False,False,2,2,False,,6348800,0,0,0,
public,assets,idx_assets_is_licensed,CREATE INDEX idx_assets_is_licensed ON public.assets USING btree (is_licensed),False,False,True,True,False,False,1,1,False,,6209536,0,0,0,
plm,dcp_metadata_asset,idx_dcp_metadata_asset_crawl,CREATE INDEX idx_dcp_metadata_asset_crawl ON plm.dcp_metadata_asset USING btree (source_crawl_id),False,False,True,True,False,False,1,1,False,,6168576,2,821098,343602,2026-08-30 20:41:28.391866-04
public,assets,idx_assets_product_subtype_id,CREATE INDEX idx_assets_product_subtype_id ON public.assets USING btree (product_subtype_id),False,False,True,True,False,False,1,1,False,,5980160,5,775193,255227,2026-09-03 15:33:21.73297-04
plm,dcp_asset_property_observation,idx_dcp_asset_property_obs_run,CREATE INDEX idx_dcp_asset_property_obs_run ON plm.dcp_asset_property_observation USING btree (metadata_run_id),False,False,True,True,False,False,1,1,False,,5709824,1,874856,47832,2026-08-29 21:39:34.004924-04
public,style_guide_files,idx_sgf_is_active,CREATE INDEX idx_sgf_is_active ON public.style_guide_files USING btree (is_active),False,False,True,True,False,False,1,1,False,,5464064,1597,267536651,257337531,2026-09-04 17:30:04.283561-04
ingest,raw_record,raw_record_pkey,CREATE UNIQUE INDEX raw_record_pkey ON ingest.raw_record USING btree (id),True,True,True,True,False,False,1,1,True,p,5431296,0,0,0,
plm,marvel_asgard_asset,marvel_asgard_asset_source_identity_key_key,CREATE UNIQUE INDEX marvel_asgard_asset_source_identity_key_key ON plm.marvel_asgard_asset USING btree (source_identity_key),True,False,True,True,False,False,1,1,True,u,5349376,0,0,0,
public,style_guide_files,idx_sgf_root_label,CREATE INDEX idx_sgf_root_label ON public.style_guide_files USING btree (root_label),False,False,True,True,False,False,1,1,False,,5316608,2,603559,68040,2026-09-04 17:21:16.970857-04
plm,lucasfilm_dcp_metadata_asset,lucasfilm_dcp_metadata_asset_success_key,"CREATE UNIQUE INDEX lucasfilm_dcp_metadata_asset_success_key ON plm.lucasfilm_dcp_metadata_asset USING btree (metadata_run_id, lucasfilm_dcp_asset_id, fetch_status)",True,False,True,True,False,False,3,3,True,u,4915200,0,0,0,
plm,lucasfilm_dcp_metadata_asset,lucasfilm_dcp_metadata_asset_success_key,"CREATE UNIQUE INDEX lucasfilm_dcp_metadata_asset_success_key ON plm.lucasfilm_dcp_metadata_asset USING btree (metadata_run_id, lucasfilm_dcp_asset_id, fetch_status)",True,False,True,True,False,False,3,3,True,f,4915200,0,0,0,
plm,lucasfilm_dcp_metadata_asset,lucasfilm_dcp_metadata_asset_success_key,"CREATE UNIQUE INDEX lucasfilm_dcp_metadata_asset_success_key ON plm.lucasfilm_dcp_metadata_asset USING btree (metadata_run_id, lucasfilm_dcp_asset_id, fetch_status)",True,False,True,True,False,False,3,3,True,f,4915200,0,0,0,
plm,lucasfilm_dcp_metadata_asset,lucasfilm_dcp_metadata_asset_success_key,"CREATE UNIQUE INDEX lucasfilm_dcp_metadata_asset_success_key ON plm.lucasfilm_dcp_metadata_asset USING btree (metadata_run_id, lucasfilm_dcp_asset_id, fetch_status)",True,False,True,True,False,False,3,3,True,f,4915200,0,0,0,
dflow,itemAttachment,itemPackage_pkey,"CREATE UNIQUE INDEX ""itemPackage_pkey"" ON dflow.""itemAttachment"" USING btree (item_attachment_id)",True,True,True,True,False,False,1,1,True,p,4825088,1,214060,19867,2026-09-02 15:56:11.935714-04
plm,pmt_asset_metadata_value,idx_pmt_amv_element_display,"CREATE INDEX idx_pmt_amv_element_display ON plm.pmt_asset_metadata_value USING btree (capture_id, metadata_element_id, display_value)",False,False,True,True,False,False,3,3,False,,4792320,0,0,0,
plm,wb_asset_normalized,wb_asset_normalized_pkey,CREATE UNIQUE INDEX wb_asset_normalized_pkey ON plm.wb_asset_normalized USING btree (id),True,True,True,True,False,False,1,1,True,f,4677632,1,147537,0,2026-08-29 21:39:34.004924-04
plm,wb_asset_normalized,wb_asset_normalized_pkey,CREATE UNIQUE INDEX wb_asset_normalized_pkey ON plm.wb_asset_normalized USING btree (id),True,True,True,True,False,False,1,1,True,p,4677632,1,147537,0,2026-08-29 21:39:34.004924-04
plm,wb_asset_normalized,wb_asset_normalized_pkey,CREATE UNIQUE INDEX wb_asset_normalized_pkey ON plm.wb_asset_normalized USING btree (id),True,True,True,True,False,False,1,1,True,f,4677632,1,147537,0,2026-08-29 21:39:34.004924-04
plm,wb_asset_normalized,wb_asset_normalized_pkey,CREATE UNIQUE INDEX wb_asset_normalized_pkey ON plm.wb_asset_normalized USING btree (id),True,True,True,True,False,False,1,1,True,f,4677632,1,147537,0,2026-08-29 21:39:34.004924-04
plm,wb_asset_normalized,wb_asset_normalized_pkey,CREATE UNIQUE INDEX wb_asset_normalized_pkey ON plm.wb_asset_normalized USING btree (id),True,True,True,True,False,False,1,1,True,f,4677632,1,147537,0,2026-08-29 21:39:34.004924-04
plm,wb_asset_normalized,wb_asset_normalized_pkey,CREATE UNIQUE INDEX wb_asset_normalized_pkey ON plm.wb_asset_normalized USING btree (id),True,True,True,True,False,False,1,1,True,f,4677632,1,147537,0,2026-08-29 21:39:34.004924-04
