"entity_type","composite_key","mg_code","source_name","canonical_id","canonical_code","canonical_name","match_evidence","status"
"property","EDGEHOME/CW001/06/GP","GP","CHARACTER GROUP","508f3488-4a85-4e5d-98f7-c21bbed99a3b","GP","CHARACTER GROUP","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/GR","GR","GROOT","feee7520-405c-4341-96b9-f1f8ce4ee717","GR","GROOT","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/GS","GS","GOODFELLAS","6894b647-b4b0-45b3-8f5f-8490044c9221","GS","GOODFELLAS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/GT","GT","GAME OF THRONES","be51fe30-87a9-409e-bf62-43d5c18e039f","GT","GAME OF THRONES","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/HB","HB","HALF BAKED","7164dc50-4c3a-42a1-90a1-9f9af1e8c0de","HB","HALF BAKED","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/HC","HC","HAN & CHEWIE","2b110640-c8a2-4372-a817-9d988c2d6983","HC","HAN & CHEWIE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/HD","HD","HOW TO TRAIN YOUR DRAGON FRANCHISE","b5592e78-7782-41b5-8298-8ec5a93059a7","HD","HOW TO TRAIN YOUR DRAGON FRANCHISE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/HDL","HDL","HOW TO TRAIN YOUR DRAGON: LIVE ACTION 25","3c45b8c1-fa01-4da2-a66f-8bb28b80bd09","HDL","HOW TO TRAIN YOUR DRAGON: LIVE ACTION 25","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/HE","HE","HERCULES","7e21920e-1790-45bf-850c-33a16d815578","HE","HERCULES","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/HF","HF","HUFFLEPUFF","350be1fc-8a9a-4b8b-b66e-f98742a62482","HF","HUFFLEPUFF","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/HG","HG","HAPPY GILMORE","9359cb30-a6b7-47ce-8915-7ada4cc8ad21","HG","HAPPY GILMORE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/HH","HH","HOW HIGH","3d6fe703-af55-4ef8-8739-1bb940850853","HH","HOW HIGH","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/HM","HM","HANNAH MONTANA","07cf2941-abf3-4394-a7cb-c804c524b9e1","HM","HANNAH MONTANA","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/HN","HN","HALLOWEEN II","132676c7-6d22-4f76-a8cb-be1928e43979","HN","HALLOWEEN II","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/HP","HP","HARRY POTTER","d07d42a6-067e-4ff2-a362-2c560dd179c6","HP","HARRY POTTER","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/HPS","HPS","HOCUS POCUS","b4a1e988-7b93-4877-a50d-6f80f9ff3b30","HPS","HOCUS POCUS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/HQ","HQ","HARLEY QUINN","b5e945be-bff5-4d2e-b818-8460bfde7731","HQ","HARLEY QUINN","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/HR","HR","HERMIONE","b2f2e0c3-7ddb-42c1-9f04-d4f3153efeb4","HR","HERMIONE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/HS","HS","HAN SOLO","0b33898a-00af-40c5-87c7-1a9b0a7659e2","HS","HAN SOLO","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/HSM","HSM","HIGH SCHOOL MUSICAL","7f444f88-e803-4f02-8bb3-391d709b3202","HSM","HIGH SCHOOL MUSICAL","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/HU","HU","HULK","13af0b89-e3f2-455d-958c-63118fef21d1","HU","HULK","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/HW","HW","HOGWARTS","540cb9d4-9ac2-411b-a8ca-616a4045c286","HW","HOGWARTS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/JG","JG","JUSTICE LEAGUE","891c552f-0875-4a90-9b3b-7543331f6f7c","JG","JUSTICE LEAGUE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/JJ","JJ","JOJO SIWA","81d135a6-0577-4df7-93cb-133f31cb29f7","JJ","JOJO SIWA","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/JK","JK","THE JOKER","7b3aa8a2-630c-41f5-9f66-f6fc92bba5eb","JK","THE JOKER","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/JR","JR","JURASSIC WORLD/JURASSIC PARK","d99503fb-53e7-4d2c-8866-13d5be94bd56","JR","JURASSIC WORLD/JURASSIC PARK","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/JW","JW","JAWS","8f723630-2d55-4a46-a9bd-abaa91d70d40","JW","JAWS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/KP","KP","KUNG-FU PANDA","5419699d-6dcf-4ed2-b1df-cf2f68591836","KP","KUNG-FU PANDA","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/LK","LK","LOKI","9d46e3a0-719f-42e2-8cd2-73bdd198416c","LK","LOKI","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/LR","LR","LORD OF THE RINGS","abf71e62-7598-4b34-b07f-364eea7cac07","LR","LORD OF THE RINGS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/LS","LS","LILO AND STITCH","2a83c3d9-794d-41cc-8467-f53a27ddb625","LS","LILO AND STITCH","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/LSL","LSL","LILO AND STITCH LIVE ACTION 2025","46be5003-d83b-4bec-9143-ee9632f1b688","LSL","LILO AND STITCH LIVE ACTION 2025","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/LT","LT","LOONEY TUNES","b2bf31a7-f69a-46c8-8819-eda0605dc07a","LT","LOONEY TUNES","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/MA","MA","MICHAELANGELO","4e5fabba-5a1a-42a4-b997-dc7aa0a5ab35","MA","MICHAELANGELO","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/MB","MB","MORTAL KOMBAT","c0873079-36a4-4ab1-9aa0-1e8bedc6b274","MB","MORTAL KOMBAT","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/MC","MC","MIRACULOUS","fab870e2-04d7-4bd1-8902-ea4ced286192","MC","MIRACULOUS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/MCG","MCG","LIZZIE MCGUIRE","34b067a7-dbce-4320-bebe-3c28ff012932","MCG","LIZZIE MCGUIRE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/MD","MD","THE MANDALORIAN","d7638191-2b1f-4660-84cc-5838b3cf6778","MD","THE MANDALORIAN","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/MF","MF","MILLENIUM FALCON","1250fa66-f332-4b24-aca7-11e34d6d4d5d","MF","MILLENIUM FALCON","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/MG","MG","MARVEL RETRO GROUP","bafff40f-dfaa-43de-a5d9-8a002cf89464","MG","MARVEL RETRO GROUP","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/MK","MK","MOON KNIGHT","caa4cb55-d15b-4258-9c1a-257b0204f4d7","MK","MOON KNIGHT","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/MM","MM","MICKEY MOUSE","4bb52946-0d48-494a-a038-1b4d9293e8c1","MM","MICKEY MOUSE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/MN","MN","MINIONS","eb50f543-5d10-4cc5-bb7e-824b8ad212b5","MN","MINIONS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/MP","MP","MIXED PROPERTIES (DISNEY CLASSICS)","491b1a3d-a303-4918-9a77-c1e0e2b1b175","MP","MIXED PROPERTIES (DISNEY CLASSICS)","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/MR","MR","MARSHALL","023444ef-0b2a-49b1-a94a-2cda4c3dd2ce","MR","MARSHALL","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/MS","MS","MONSTERS","c2add690-3f96-4649-adea-556f19f0a8df","MS","MONSTERS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/MU","MU","MUPPETS","53f35a43-3719-411a-a818-1c0ef31726f5","MU","MUPPETS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/MV","MV","MARVEL ASSORTED STYLES","ba64e119-517e-41c2-9679-650e62ca4287","MV","MARVEL ASSORTED STYLES","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/N3","N3","THE NUN 2 2023","46a2193f-c29a-424e-813a-8e173f38cb27","N3","THE NUN 2 2023","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/N8","N8","THE NUN 2018","3e4d0960-fbb8-4e20-add8-88cebf8d4af5","N8","THE NUN 2018","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/NE","NE","NIGHTMARE ON ELM STREET","82f92fab-9620-478e-b33a-83db2a95c9b5","NE","NIGHTMARE ON ELM STREET","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/NG","NG","LION KING (LIVE ACTION)","d794c6fb-9227-47fc-90ef-55d7569ef495","NG","LION KING (LIVE ACTION)","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/NK","NK","NICKTOONS GROUP","f129f007-98f2-4cad-9822-926600e4da16","NK","NICKTOONS GROUP","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/NT","NT","NINJA TURTLES GROUP","91806e1c-ea24-4a90-a037-cc3a4b990189","NT","NINJA TURTLES GROUP","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/NX","NX","NIGHTMARE BEFORE CHRISTMAS","93d213f5-4fc5-4669-bf0e-7177a691b966","NX","NIGHTMARE BEFORE CHRISTMAS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/PA","PA","PETER PAN","282ee9db-10f6-4a46-b066-918866b33de3","PA","PETER PAN","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/PB","PB","PAW PATROL BOY","ee3f6737-1bdd-45f2-ae59-aac23968f082","PB","PAW PATROL BOY","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/PC","PC","DISNEY'S PLANES","43298ef6-0852-421c-80ba-eabc266b7baf","PC","DISNEY'S PLANES","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/PE","PE","PRINCESS LEIA","3ca39d32-4d76-4af9-a368-4a803b57002a","PE","PRINCESS LEIA","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/PG","PG","PAW PATROL GIRL","20c53ef3-2844-4aa7-93fe-fba5c4ebc624","PG","PAW PATROL GIRL","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/PH","PH","CAPTAIN PHASMA","09b51b5a-0307-4c14-b675-d106ae3052aa","PH","CAPTAIN PHASMA","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/PK","PK","PUNK HAZARD","15b73ddc-0d65-40f0-8c52-ef0f4e299294","PK","PUNK HAZARD","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/PN","PN","DISNEY PRINCESSES","213ed67d-438f-4f5f-bb24-44f79b770704","PN","DISNEY PRINCESSES","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/PP","PP","PAW PATROL GROUP","23ec5417-ead7-4ec4-97a8-4623636605e2","PP","PAW PATROL GROUP","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/PS","PS","POSTER VERBIAGE","4365c185-a7aa-42a3-8ee7-02a98f1bd2a0","PS","POSTER VERBIAGE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/PT","PT","MOVIE POSTER","c5a70609-c9ad-4a81-b0b3-60b14b112616","PT","MOVIE POSTER","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/PU","PU","PUNISHER","7d31f38b-f65a-4558-b225-4cf2fe6219d2","PU","PUNISHER","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/PW","PW","POWERPUFF GIRLS","89fae816-2cd6-462f-ab11-c3853ec141fb","PW","POWERPUFF GIRLS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/PX","PX","MIXED PROPERTIES PIXAR","b6c39c03-6f34-43f3-b84e-87aba615ac45","PX","MIXED PROPERTIES PIXAR","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/QU","QU","QUIDDITCH","f8b1f36d-ac28-43c3-ba53-2ecb3e15994c","QU","QUIDDITCH","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/R2","R2","R2D2","6e7e505b-068f-44b3-8e6b-251b0e27ac71","R2","R2D2","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/RA","RA","RAPHAEL","4fb347ae-6d84-4b81-80ab-a8413de8cbdb","RA","RAPHAEL","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/RE","RE","REBEL ICON","21ab26a1-db69-4b64-89be-8ee3e2b3ffb1","RE","REBEL ICON","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/RG","RG","RUGRATS","d536adfa-10f5-41ba-9154-3cc0610027ed","RG","RUGRATS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/RK","RK","RICK & MORTY","789246d1-d721-40fb-97b6-ecfc73c3e2a3","RK","RICK & MORTY","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/RM","RM","IRON MAN","5278bbb8-cdbd-4435-8d3b-93fd38b72b53","RM","IRON MAN","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/RR","RR","ROCKET RACCOON","5a864f47-41cd-47d4-a04d-8f83dd5fbd48","RR","ROCKET RACCOON","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/RU","RU","RUBBLE","5cd92d48-3028-49a0-b984-5b347fdedf14","RU","RUBBLE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/RV","RV","RAVENCLAW","f6c59d99-4a84-4553-9960-090109454f1e","RV","RAVENCLAW","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/S1","S1","SKELETON CREW","7d328b9c-3cf5-424a-a1a6-8ded8d7e1f1f","S1","SKELETON CREW","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SA","SA","ASTRONAUT","99bbe795-2528-4260-9ec2-ceaa31ce0c80","SA","ASTRONAUT","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SB","SB","SPONGEBOB","e26d6839-c6cd-4eee-ac76-f56e1479c4ed","SB","SPONGEBOB","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SC","SC","SONIC CLASSIC","35cc5a57-b5e6-4c98-8a66-f2785fb68dce","SC","SONIC CLASSIC","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SCM","SCM","SCREAM","515f068a-31ae-46ea-a316-4cad5eabbe9f","SCM","SCREAM","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SD","SD","STAR WARS DROIDS GROUP","02de0fab-dd7e-4082-ac99-659c46c77296","SD","STAR WARS DROIDS GROUP","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SE","SE","SPELLS","140be7c5-e211-432b-acc0-f76b18eba76d","SE","SPELLS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SF","SF","SCARFACE","923af469-f81f-48ec-ae6c-d0c18bf85414","SF","SCARFACE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SG","SG","SUPERGIRL","a2fd8bd6-2db3-4648-ba6d-03b26c951904","SG","SUPERGIRL","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SH","SH","SHREK","7865b410-afb6-4307-9560-4dfa2e5c3165","SH","SHREK","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SJ","SJ","SPACE JAM & SPACE JAM 2","cd89a833-6170-44ed-b121-8727ddbcc699","SJ","SPACE JAM & SPACE JAM 2","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SK","SK","SKYE","96888ff8-0efc-4ca0-9a8f-0886f5d4e528","SK","SKYE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SL","SL","SUPERMAN:LEGACY 2025 LIVE ACTION FILM","09a4f6b3-b9eb-4183-919c-3626afddfcf1","SL","SUPERMAN:LEGACY 2025 LIVE ACTION FILM","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SM","SM","SUPERMAN","8218937e-1417-4416-9e3f-8987f04f09b9","SM","SUPERMAN","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SN","SN","SEINFELD","9981838d-f7b5-491a-bf4b-7b994ba3ef41","SN","SEINFELD","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SP","SP","SPIDER MAN","b8f98eb8-4d09-41f0-bc64-67cd8726f19a","SP","SPIDER MAN","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SR","SR","SONIC MODERN","b2d6def6-62bf-4303-9f94-220e03c3071b","SR","SONIC MODERN","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SS","SS","SHIMMER & SHINE","f17d7095-93a5-470a-8ae8-4de2a69bde0b","SS","SHIMMER & SHINE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SSE","SSE","SHAUN THE SHEEP","5fa35966-05b3-4096-8098-86651031e9de","SSE","SHAUN THE SHEEP","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SSH","SSH","STRAWBERRY SHORTCAKE","c3110bab-f308-43b5-bcd2-025fe978650a","SSH","STRAWBERRY SHORTCAKE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SSM","SSM","STRAWBERRY SHORTCAKE MODERN","15beb12a-b5ee-4e33-86b7-27037af444a4","SSM","STRAWBERRY SHORTCAKE MODERN","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/ST","ST","STORM TROOPER","33b25a70-4c46-43e5-bebb-83a20c4452bb","ST","STORM TROOPER","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SV","SV","STAR WARS VEHICLES GROUP","d8cc13f9-0d06-4a21-a789-88015d5ec15a","SV","STAR WARS VEHICLES GROUP","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SW","SW","STAR WARS GROUP","9243cc30-1292-46a8-a331-6a2a719bf65e","SW","STAR WARS GROUP","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SX","SX","SPIDEY & FRIENDS","9a46a47f-8223-44d9-bcd3-e5cb67858af4","SX","SPIDEY & FRIENDS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SY","SY","SLYTHERIN","9fb14839-1dc9-4e31-889e-e32fe5a8b15a","SY","SLYTHERIN","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/SZ","SZ","SANTA CLAUSE IS COMING TO TOWN","4529860c-f033-417a-b230-86b25db19d27","SZ","SANTA CLAUSE IS COMING TO TOWN","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/T0","T0","IT 1990 TELEVISION SERIES","8e23f07e-2e09-4303-b451-8326654a3224","T0","IT 1990 TELEVISION SERIES","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/T7","T7","IT 2017","6d5c880c-7402-4fc8-8eee-581f368873db","T7","IT 2017","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/T9","T9","IT CHAPTER TWO 2019","f886b697-8e88-4a48-896a-261a5dac393e","T9","IT CHAPTER TWO 2019","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/TB","TB","THE BATMAN MOVIE","99e3b4f5-f7ec-4d7a-b56a-9b71b374b61c","TB","THE BATMAN MOVIE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/TF","TF","TIE FIGHTER","99ca498a-7418-4ba3-b062-d6503f11cee0","TF","TIE FIGHTER","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/TG","TG","THAT GIRL LAY LAY","ba04525e-3590-4b28-a467-cf6c22a0aa31","TG","THAT GIRL LAY LAY","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/TH","TH","THOR","85c8fe14-f6c6-4cfd-9eb9-646997c978a6","TH","THOR","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/TJ","TJ","TOM & JERRY","158e853d-81e3-4061-a72b-5f885e278163","TJ","TOM & JERRY","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/TL","TL","TED LASSO","6035073f-3993-45b1-baa9-594db3b634da","TL","TED LASSO","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/TN","TN","THANOS","8cbd5816-343c-424a-a871-54d3d5f0245d","TN","THANOS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/TR","TR","TROLLS","64660cdc-0134-48a0-bd28-d325572e7ea1","TR","TROLLS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/TS","TS","TOY STORY 4","74a90714-2926-4beb-a70c-c5570b963296","TS","TOY STORY 4","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/TU","TU","TOP GUN","f21afc9f-8e64-46f6-875f-757f97664a8b","TU","TOP GUN","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/UK","UK","LUKE SKYWALKER","4fb06294-3b3e-459e-87e9-1c6bf5911503","UK","LUKE SKYWALKER","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/UP","UP","UP MOVIE","ac30920a-ed79-4f75-8dfa-7fd206dff05b","UP","UP MOVIE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/UT","UT","PEANUTS","4a9b6b9b-7f12-45fa-b901-5cc274a6e4b0","UT","PEANUTS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/VG","VG","VILLAINS GROUP","238089bc-04d6-4e28-a385-17c1b05bdc2d","VG","VILLAINS GROUP","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/VN","VN","VENOM","a7154aa5-ae40-448c-a90d-48de856ba0c9","VN","VENOM","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/VT","VT","VOLDEMORT","b3d4b6a6-cdc6-4092-9049-cce9cf61b673","VT","VOLDEMORT","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/W1","W1","WICKED PART I","6198a8d7-e000-4025-a042-d42481af6756","W1","WICKED PART I","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/W2","W2","WICKED PART II","9c8f531f-32ab-4e23-a701-8ee73d92cef0","W2","WICKED PART II","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/WA","WA","WHERES WALDO","89a72f5f-798b-4902-9aab-4f01204720aa","WA","WHERES WALDO","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/WD","WD","WELCOME TO DERRY: TELEVISION SERIES","7461672c-05ff-4291-8eed-2a06d8be38eb","WD","WELCOME TO DERRY: TELEVISION SERIES","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/WEG","WEG","WWE LEGENDS","439ac1f9-b8a1-4e3b-a156-cfe348d6b2b2","WEG","WWE LEGENDS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/WG","WG","WALLACE & GROMIT","44969e30-68da-4719-b9ca-66f83d59f337","WG","WALLACE & GROMIT","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/WN","WN","WANO ISLAND ARC","26a59510-2fcc-47c2-9d53-a235e90f62f6","WN","WANO ISLAND ARC","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/WNX","WNX","NXT TALENTS","b25b7831-0bff-47b4-b827-af1b596de623","WNX","NXT TALENTS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/WP","WP","WINNIE THE POOH","b3f195f8-61f9-42ba-b7c9-1932a0ebcf78","WP","WINNIE THE POOH","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/WR","WR","WOLVERINE","e62d820a-eff0-4d61-aa74-20929e5da67f","WR","WOLVERINE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/WS","WS","DISNEY'S WISH","2c3f1f48-b146-4ca9-9b66-f0054f846ccf","WS","DISNEY'S WISH","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/WSU","WSU","WWE SUPERSTARS","d877e38e-7c6f-44bc-9aef-30f3d491c249","WSU","WWE SUPERSTARS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/WT","WT","WHERE THE WILD THINGS ARE","387bd16b-3cfe-4aec-b2d6-0550e7a3a54c","WT","WHERE THE WILD THINGS ARE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/WTA","WTA","OTHER TALENT","bd5e954a-530c-45d3-8130-3bbb9a8f091d","WTA","OTHER TALENT","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/WV","WV","WANDAVISION","9391d61e-d725-4afa-9e54-fd37a0d30f31","WV","WANDAVISION","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/WW","WW","WONDER WOMAN","5a4a88ac-5064-4b36-863f-666c56849ead","WW","WONDER WOMAN","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/WZ","WZ","WIZARD OF OZ","1ed0a814-bc1e-4874-9850-9d6dcf297ad6","WZ","WIZARD OF OZ","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/XM","XM","X-MEN","e0cde0d5-ed30-4d31-90d6-541ea1c179b6","XM","X-MEN","code and normalized name agree","proposed_pending_human_approval"
