relationship_id,file_id,normalized_licensor,resolved_licensor_id,resolved_licensor_name,licensor_resolution,licensor_alias,normalized_observed_property,raw_property_value,current_property_id,current_property_name,current_property_licensor_id,current_property_licensor_name,removal_reason,source,status,rule_version
9c20b7d0-6cec-44d2-bb99-a05a0e760457,d7c7d796-8412-4b7c-94e0-9b0adec9af82,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9c224954-ceff-45f3-bdc1-488383f632cf,adce9577-b103-4406-b373-9641ab54918d,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9c2ab540-614d-4c92-96e0-128e247de973,510d55f0-0e89-43d2-bdd0-43577f57b350,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9c2cb524-df9b-4772-8da5-39adc7efb7cb,831f7204-adbe-40b9-ba9a-1050f8eb293c,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9c32c2c7-a4ed-4f62-be54-5ddb1b9391be,630bd642-9aba-4249-b745-30221a70d71f,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9c37ff06-b647-4997-af49-63c3ad1f04c0,dbf2a2a6-8e19-4b74-af4b-249240c718b0,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9c3ef6fe-f8a0-404e-b7dc-9c5b787ae71f,0e2f0183-083f-45dc-a009-2d179c1add1b,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9c3f19a5-e366-43f4-a717-abd2f970eb61,9dcd890a-d280-4cc1-b21f-bc5ec4e07547,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9c451df3-4b15-4755-9496-05a985fcb37f,08e26dc2-4d14-4a8c-a5d1-372b02fc3f70,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9c542125-5b1f-4cc6-9422-4f36e80d0352,726c08f9-28f1-4f17-998e-4b658def733f,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9c543c1b-a00d-4058-a80a-e14961f0ccdd,b6a7c8af-23fd-4575-a0c1-78af8814c84d,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9c55eb9b-6fcc-40f9-b348-11aaf5e27374,3fe9b837-ad6d-4de2-b9c7-ff92cceb5f9f,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9c5c48af-221d-49a2-87be-f5f04911cf7f,7ea0ce23-da5c-47a0-8e22-ea97dce973c8,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9c5d75a3-26d1-4a79-968d-3537c76f4e7c,9adf5210-3407-4bbc-a8f5-d84561cb9578,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9c6a4506-9b42-4401-9f8f-e20a34ad43f9,4b8899bd-4295-4460-9d3e-7f52237d6c5d,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9c73abc3-42c5-4299-adac-b36494e03c17,a3ad5cbc-3bf6-4302-8dc5-5a6e0a05a28d,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9c73e487-1a8d-4097-8f78-d0b301a213bd,91364819-807f-44b9-b923-ee6dd86676a7,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9c744e39-50a2-45ff-80eb-9928b4d2e85a,d3137dbf-904f-4a7a-a9d0-9c409b499590,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9c7f2c89-455a-4e7a-a3b1-00c6b67833e7,5a4ad1d0-8006-41e4-8628-e7467ffe99b6,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9c86d76b-f275-4e8b-9561-33155a942e06,c7ccce65-7143-4b50-8ad8-4fc5830149c6,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9c8dfe80-9005-4b07-a4e3-07e06298a791,d333acd4-db57-4b36-8853-2d2511be50b9,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9c91280f-9f81-4020-a201-6231d43c4944,85ca4f1f-d7be-4486-bafa-e2fb6a32f41e,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9ca8aedd-2e35-4b9a-abd7-6d427a7efe8e,acfcc6cb-3b5f-491e-8044-a1d51f66979c,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9cda8607-4210-43b9-b600-d796e3704e51,69107456-fdae-4e9f-b75b-2329c01798a8,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9cdc4aca-fb59-461a-8532-fe72886270fe,1ceec059-58fc-4a37-9bb8-dd18d82756e4,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9ced6339-25fd-4de8-9e3e-5d1bc94d2cf2,6676f3b6-5dfa-4ac7-9c0a-6489f4e0a307,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9cf11132-83c6-4734-a88a-0b9853a4b6b8,8625a126-be67-4d3f-86c4-f9196eae76a0,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9cfbcffa-0dee-4a77-aef6-90f011ea01fc,9067ee0d-e582-461f-a5c2-19d4216b70e7,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9cff43e2-ed8f-4a40-9c48-4df5638e9fa0,8cf2b179-2d30-4ab4-8e22-7f2eb0b3abac,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9d028deb-9e77-463d-8a0d-dd3cbb96e736,c32c8ece-58ac-4ce2-918c-2891937a7049,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9d0daac8-07bc-4e67-beeb-b5465e57f44b,14e703c6-51b8-466a-86ad-51ff83bb392a,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9d1f4950-50a0-47d6-b188-6bfc31fd5b1f,05d23f66-117e-43f4-ae00-a9135486e8d9,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9d218656-9425-4fe8-be78-5de13f3b87b7,7233ec7f-4be0-4104-aada-499eb98e3b37,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9d23c1ed-4d5d-498e-8fd0-80a44332faa9,f015fe89-20e0-40a1-b683-c9b41b2e2775,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9d2e93e2-d593-4cbc-af9d-bdee3873f8de,2447da01-a898-47fe-9d23-f938b08761dd,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9d3ac208-4421-4c0a-ad77-7b3ef331b9f9,7035cafc-31ed-4239-8483-452799104869,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9d489ab5-e4fe-41d6-838e-6e39966b7d84,a299a87d-20cd-4a57-a0e5-27291c267a0d,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9d4be9e5-135c-454a-add6-b81397f24440,0fd1e805-78c4-454a-9914-6a49707fcf86,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9d5b40e5-dcd6-40a0-a3e8-c233278dd8f1,61d65ef3-820e-4c68-a1fb-83dc03a14776,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9d5d8bbd-fe82-4ee5-8d5e-604d81b1046c,f6b0efc8-3c2f-4caf-98d0-f3d154d2d610,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9d691714-c6ff-4fdd-96fd-4d629eaca633,a1d5c6d4-0891-47cb-8c6a-e9d5b57e6767,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9d6ef933-f55e-4daa-9a7e-2e8b76cb3980,99c4bdfb-7848-43fe-b751-8db19c0799ee,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9d71f366-d7f8-4421-9fdf-d9677db60313,29589cf0-04c4-421f-83c5-18ba68a583ae,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9d732abe-ce17-4872-8234-4dc5fcebf141,9170b722-439e-4be5-8d07-ed1695e77148,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9d963073-ec55-4382-830b-3ce32722dda6,9d0d39f8-8abe-4381-8813-71cbaa857108,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9d9d495d-a096-473b-87d8-b101d2710dca,173c8ec0-a01c-4079-afdb-390e8b55c0e9,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9da5a4ab-6f2d-4125-bbd4-7f8cec9641b9,7b4b09bb-4dad-429b-bf8e-e6a6f26b41f9,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9da6f597-a675-4749-ae68-216de1ebc212,e957d2ad-0b1b-4657-8f7a-a9af853142e3,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9db622ee-6dff-4be2-ae77-128253471e68,0c8553a2-dde6-40e4-bedb-878d2aaeccbc,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9dc61362-69be-4609-8139-ae318ba943d0,58d0913f-b6fb-4925-b309-eb5a7c4e2c41,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9dc63586-e05b-47d1-9265-deaecefc3072,159a0b43-676d-446e-b592-b7f4ac07dbf5,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9ddde7d7-4491-433f-b938-20990a9b16bb,9d8344ad-97f6-4753-9859-ebac0765dbce,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9de2add7-280a-49f7-8ebd-bf78b704f03c,b83483b7-ce4a-49e0-95db-2752abad541d,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9de8fcff-4158-47ce-92bf-407c23238a8c,34661eff-eeb6-4bf5-aa3a-02edc94723b2,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9df37e46-0699-4ea5-b513-563e7e149f09,7ddb3b20-c34a-47d5-b982-0dcee744751e,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9df8c90f-c24c-46d2-8064-a580ab7dcaa1,d0ffd80f-2bf5-4843-a3ce-d3a6822ecbbb,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9df95900-4af2-4768-a3b6-23d57e3fed19,3807dada-9325-47fe-994f-caf5c487adf0,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9dfb1f59-4ded-4e8e-b9ec-c704c9b0646f,d3ea786e-ce99-4508-b7d2-06814d115082,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9e027a1e-5ee7-4485-8180-9620d04f1188,af4bdfd6-550a-457b-b41c-345f188a694d,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9e028fd1-b695-4155-952f-bd67ca65d315,7abb8c21-4785-4e7a-bb54-7fb39520fc9a,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9e17516e-5b49-417c-92aa-cb4ee8311c89,a85df729-539a-4bed-9d1b-c3df8f72ddfd,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9e2f0e40-4a69-47e6-8042-91609c9f0520,1da5a79f-cc57-48d9-8f69-95318a5f0abe,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9e3e9e7e-283c-4d99-b345-e8d8aa358a81,d422571e-a842-466e-8596-9e2b113a9554,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9e49776c-0f01-4c1f-9c6d-79fcc192a408,057f4365-1ee4-47cc-b8da-8c59b56e19d7,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9e4b0e0d-d890-4fe7-940e-9f1a96887c53,906f278a-1f54-47c6-a7e6-a3d204403932,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9e50e980-0e7d-4d3f-933a-1823db0d486e,8dfc9192-16a3-4c71-814a-5085bd26175e,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
9e532a93-dd61-4130-aa3c-c3832c4ea575,fd8df478-afb3-4cee-8a18-e26051c98e6f,wb,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,resolved,,harry potter,Harry Potter,d07d42a6-067e-4ff2-a362-2c560dd179c6,HARRY POTTER,ea61e3bb-37f2-4cef-a6f4-8aa314ea131f,HARRY POTTER,cross_parent_global_match,path,accepted,deterministic-v2
